series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
con_S621C,General dealers,At constant prices,Actual values,2016-05-01,40195.0,Constant,False,2016,5,2016Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-05-01,7702.0,Constant,False,2016,5,2016Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-05-01,6225.0,Constant,False,2016,5,2016Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-05-01,13020.0,Constant,False,2016,5,2016Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-05-01,2530.0,Constant,False,2016,5,2016Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-05-01,8253.0,Constant,False,2016,5,2016Q2
con_S6239,All other retailers,At constant prices,Actual values,2016-05-01,10595.0,Constant,False,2016,5,2016Q2
con_act,,At constant prices,Actual values,2016-05-01,88520.0,Constant,False,2016,5,2016Q2
con_seas,,At constant prices,Seasonally adjusted values,2016-05-01,90255.0,Constant,False,2016,5,2016Q2
cur_act,,At current prices,Actual values,2016-05-01,81697.0,Current,False,2016,5,2016Q2
cur_seas,,At current prices,Seasonally adjusted values,2016-05-01,82811.0,Current,False,2016,5,2016Q2
sales621C,General dealers,At current prices,Actual values,2016-05-01,36090.0,Current,False,2016,5,2016Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-05-01,6576.0,Current,False,2016,5,2016Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-05-01,5417.0,Current,False,2016,5,2016Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-05-01,12576.0,Current,False,2016,5,2016Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-05-01,2693.0,Current,False,2016,5,2016Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-05-01,7625.0,Current,False,2016,5,2016Q2
sales6239,All other retailers,At current prices,Actual values,2016-05-01,10720.0,Current,False,2016,5,2016Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-05-01,36154.0,Current,True,2016,5,2016Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-05-01,6995.0,Current,True,2016,5,2016Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-05-01,5408.0,Current,True,2016,5,2016Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-05-01,12512.0,Current,True,2016,5,2016Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-05-01,2883.0,Current,True,2016,5,2016Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-05-01,7740.0,Current,True,2016,5,2016Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-05-01,11121.0,Current,True,2016,5,2016Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-05-01,40557.0,Constant,True,2016,5,2016Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-05-01,8256.0,Constant,True,2016,5,2016Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-05-01,6247.0,Constant,True,2016,5,2016Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-05-01,12990.0,Constant,True,2016,5,2016Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-05-01,2723.0,Constant,True,2016,5,2016Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-05-01,8433.0,Constant,True,2016,5,2016Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-05-01,11048.0,Constant,True,2016,5,2016Q2
con_S621C,General dealers,At constant prices,Actual values,2016-06-01,39114.0,Constant,False,2016,6,2016Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-06-01,7749.0,Constant,False,2016,6,2016Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-06-01,6217.0,Constant,False,2016,6,2016Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-06-01,11595.0,Constant,False,2016,6,2016Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-06-01,2534.0,Constant,False,2016,6,2016Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-06-01,7877.0,Constant,False,2016,6,2016Q2
con_S6239,All other retailers,At constant prices,Actual values,2016-06-01,9882.0,Constant,False,2016,6,2016Q2
con_act,,At constant prices,Actual values,2016-06-01,84968.0,Constant,False,2016,6,2016Q2
con_seas,,At constant prices,Seasonally adjusted values,2016-06-01,89788.0,Constant,False,2016,6,2016Q2
cur_act,,At current prices,Actual values,2016-06-01,78462.0,Current,False,2016,6,2016Q2
cur_seas,,At current prices,Seasonally adjusted values,2016-06-01,82853.0,Current,False,2016,6,2016Q2
sales621C,General dealers,At current prices,Actual values,2016-06-01,35192.0,Current,False,2016,6,2016Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-06-01,6589.0,Current,False,2016,6,2016Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-06-01,5425.0,Current,False,2016,6,2016Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-06-01,11209.0,Current,False,2016,6,2016Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-06-01,2686.0,Current,False,2016,6,2016Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-06-01,7292.0,Current,False,2016,6,2016Q2
sales6239,All other retailers,At current prices,Actual values,2016-06-01,10069.0,Current,False,2016,6,2016Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-06-01,36060.0,Current,True,2016,6,2016Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-06-01,7162.0,Current,True,2016,6,2016Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-06-01,5643.0,Current,True,2016,6,2016Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-06-01,12481.0,Current,True,2016,6,2016Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-06-01,2871.0,Current,True,2016,6,2016Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-06-01,7616.0,Current,True,2016,6,2016Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-06-01,11021.0,Current,True,2016,6,2016Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-06-01,40175.0,Constant,True,2016,6,2016Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-06-01,8452.0,Constant,True,2016,6,2016Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-06-01,6477.0,Constant,True,2016,6,2016Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-06-01,12899.0,Constant,True,2016,6,2016Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-06-01,2706.0,Constant,True,2016,6,2016Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-06-01,8243.0,Constant,True,2016,6,2016Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-06-01,10836.0,Constant,True,2016,6,2016Q2
con_S621C,General dealers,At constant prices,Actual values,2016-07-01,37392.0,Constant,False,2016,7,2016Q3
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-07-01,8226.0,Constant,False,2016,7,2016Q3
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-07-01,6534.0,Constant,False,2016,7,2016Q3
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-07-01,12577.0,Constant,False,2016,7,2016Q3
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-07-01,2687.0,Constant,False,2016,7,2016Q3
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-07-01,8262.0,Constant,False,2016,7,2016Q3
con_S6239,All other retailers,At constant prices,Actual values,2016-07-01,10624.0,Constant,False,2016,7,2016Q3
con_act,,At constant prices,Actual values,2016-07-01,86302.0,Constant,False,2016,7,2016Q3
con_seas,,At constant prices,Seasonally adjusted values,2016-07-01,90723.0,Constant,False,2016,7,2016Q3
cur_act,,At current prices,Actual values,2016-07-01,80031.0,Current,False,2016,7,2016Q3
cur_seas,,At current prices,Seasonally adjusted values,2016-07-01,84020.0,Current,False,2016,7,2016Q3
sales621C,General dealers,At current prices,Actual values,2016-07-01,33765.0,Current,False,2016,7,2016Q3
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-07-01,7001.0,Current,False,2016,7,2016Q3
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-07-01,5734.0,Current,False,2016,7,2016Q3
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-07-01,12179.0,Current,False,2016,7,2016Q3
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-07-01,2848.0,Current,False,2016,7,2016Q3
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-07-01,7668.0,Current,False,2016,7,2016Q3
sales6239,All other retailers,At current prices,Actual values,2016-07-01,10837.0,Current,False,2016,7,2016Q3
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-07-01,36952.0,Current,True,2016,7,2016Q3
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-07-01,7248.0,Current,True,2016,7,2016Q3
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-07-01,5516.0,Current,True,2016,7,2016Q3
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-07-01,12655.0,Current,True,2016,7,2016Q3
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-07-01,2896.0,Current,True,2016,7,2016Q3
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-07-01,7607.0,Current,True,2016,7,2016Q3
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-07-01,11146.0,Current,True,2016,7,2016Q3
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-07-01,40987.0,Constant,True,2016,7,2016Q3
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-07-01,8503.0,Constant,True,2016,7,2016Q3
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-07-01,6298.0,Constant,True,2016,7,2016Q3
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-07-01,13056.0,Constant,True,2016,7,2016Q3
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-07-01,2735.0,Constant,True,2016,7,2016Q3
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-07-01,8214.0,Constant,True,2016,7,2016Q3
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-07-01,10929.0,Constant,True,2016,7,2016Q3
con_S621C,General dealers,At constant prices,Actual values,2016-08-01,39748.0,Constant,False,2016,8,2016Q3
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-08-01,7981.0,Constant,False,2016,8,2016Q3
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-08-01,6229.0,Constant,False,2016,8,2016Q3
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-08-01,11661.0,Constant,False,2016,8,2016Q3
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-08-01,2597.0,Constant,False,2016,8,2016Q3
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-08-01,8568.0,Constant,False,2016,8,2016Q3
con_S6239,All other retailers,At constant prices,Actual values,2016-08-01,10512.0,Constant,False,2016,8,2016Q3
con_act,,At constant prices,Actual values,2016-08-01,87296.0,Constant,False,2016,8,2016Q3
con_seas,,At constant prices,Seasonally adjusted values,2016-08-01,89221.0,Constant,False,2016,8,2016Q3
cur_act,,At current prices,Actual values,2016-08-01,81248.0,Current,False,2016,8,2016Q3
cur_seas,,At current prices,Seasonally adjusted values,2016-08-01,83099.0,Current,False,2016,8,2016Q3
sales621C,General dealers,At current prices,Actual values,2016-08-01,36109.0,Current,False,2016,8,2016Q3
